id,name,location,state,type,tuition,roomAndBoard,acceptanceRate,rating,size,rank,feesByIncome
6380,SAE Institute of Technology-Chicago,"Chicago, IL",IL,Private,17027,15000,,,small,6301,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
6381,Aviator College of Aeronautical Science & Technology -  Kissimmee,"Kissimmee, FL",FL,Private,16978,15000,,,small,6301,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
6382,Rasmussen University-Aurora,"Aurora, IL",IL,Private,11738,15000,,,small,6301,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
6383,Rasmussen University-Romeoville/Joliet,"Romeoville, IL",IL,Private,11738,15000,,,small,6301,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
6384,Rasmussen University-Mokena/Tinley Park,"Mokena, IL",IL,Private,11738,15000,,,small,6301,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
6385,Strayer University-Orlando East Campus,"Orlando, FL",FL,Private,13515,15000,,,small,6301,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
6386,Strayer University-Baymeadows Campus,"Jacksonville, FL",FL,Private,13515,15000,,,small,6301,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
6387,Strayer University-Miramar Campus,"Miramar, FL",FL,Private,13515,15000,,,small,6301,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
6388,Academy Di Capelli -,"East Hartford, CT",CT,Private,0,15000,,,small,6301,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
6389,Dayton School of Medical Massage-Lima,"Lima, OH",OH,Private,18122,15000,,,small,6301,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
6390,Cincinnati School of Medical Massage,"Cincinnati, OH",OH,Private,18122,15000,,,small,6301,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
6391,Cleveland Institute of Medical Massage,"Middleburg Heights, OH",OH,Private,18122,15000,,,small,6301,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
6392,Columbus School of Medical Massage,"Dublin, OH",OH,Private,18122,15000,,,small,6301,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
6393,CCI Training Center,"Dallas, TX",TX,Private,0,15000,,,small,6301,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
6394,Strayer University-Huntsville Campus,"Huntsville, AL",AL,Private,13515,15000,,,small,6301,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
6395,Strayer University - Montgomery Campus,"Montgomery, AL",AL,Private,13515,15000,,,small,6301,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
6396,Rasmussen University-Wausau,"Wausau, WI",WI,Private,11676,15000,,,small,6301,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
6397,Coastline Beauty College - Hemet,"Hemet, CA",CA,Private,0,15000,,,small,6301,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
6398,Elevate Salon Institute,"Utica, MI",MI,Private,0,15000,,,small,6301,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
6399,Academy of Hair Design - Austin,"Austin, TX",TX,Private,0,15000,,,small,6301,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
6400,Bryant & Stratton College-Bayshore,"Glendale, WI",WI,Private,19025,15000,,,small,6301,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
6401,Bryant & Stratton College-Racine,"Mount Pleasant, WI",WI,Private,18919,15000,,,small,6301,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
6402,Strayer University-North Charlotte,"Concord, NC",NC,Private,13515,15000,,,small,6301,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
6403,Strayer University-South Charlotte,"Charlotte, NC",NC,Private,13515,15000,,,small,6401,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
6404,Strayer University-North Raleigh Campus,"Raleigh, NC",NC,Private,13515,15000,,,small,6401,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
6405,Strayer University-South Raleigh Campus,"Raleigh, NC",NC,Private,13515,15000,,,small,6401,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
6406,Cambridge College of Healthcare & Technology,"Atlanta, GA",GA,Private,14908,15000,,,small,6401,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
6407,Celebrity School of Beauty - Hialeah,"Hialeah, FL",FL,Private,0,15000,,,small,6401,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
6408,Jersey College - Tampa,"Tampa, FL",FL,Private,0,15000,,,small,6401,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
6409,Jersey College - Ewing,"Ewing, NJ",NJ,Private,0,15000,,,small,6401,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
6410,Jersey College - Jacksonville,"Jacksonville, FL",FL,Private,0,15000,,,small,6401,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
6411,Jersey College - Fort Lauderdale,"Sunrise, FL",FL,Private,0,15000,,,small,6401,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
6412,Jersey College - Largo,"Largo, FL",FL,Private,0,15000,,,small,6401,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
6413,Jersey College - Port Charlotte,"Port Charlotte, FL",FL,Private,0,15000,,,small,6401,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
6414,Jersey College - Fort Wayne,"Fort Wayne, IN",IN,Private,0,15000,,,small,6401,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
6415,Jersey College - Brooksville,"Brooksville, FL",FL,Private,0,15000,,,small,6401,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
6416,Jersey College - Naples,"Naples, FL",FL,Private,0,15000,,,small,6401,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
6417,Utah County Campus,"Orem, UT",UT,Private,0,15000,,,small,6401,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
6418,L'esprit Academy - Royal Oak,"Royal Oak, MI",MI,Private,0,15000,,,small,6401,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
6419,Strayer University-Cobb Campus,"Atlanta, GA",GA,Private,13515,15000,,,small,6401,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
6420,Strayer University-Morrow Campus,"Morrow, GA",GA,Private,13515,15000,,,small,6401,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
6421,Strayer University-Lithonia Campus,"Lithonia, GA",GA,Private,13515,15000,,,small,6401,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
6422,Strayer University-Savannah Campus,"Savannah, GA",GA,Private,13515,15000,,,small,6401,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
6423,Strayer University-Augusta Campus,"Augusta, GA",GA,Private,13515,15000,,,small,6401,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
6424,Strayer University - Macon Campus,"Macon, GA",GA,Private,13515,15000,,,small,6401,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
